movie_id,genre_id,genre_name
897424,27,공포
897424,9648,미스터리
897424,53,스릴러
73861,80,범죄
73861,27,공포
73861,53,스릴러
629028,35,코미디
629028,28,액션
629028,53,스릴러
523931,28,액션
523931,878,SF
523931,27,공포
523931,10770,TV 영화
740658,10749,로맨스
740658,14,판타지
740658,35,코미디
522681,27,공포
522681,53,스릴러
522681,9648,미스터리
637920,18,드라마
678580,35,코미디
179826,9648,미스터리
179826,53,스릴러
27576,28,액션
27576,9648,미스터리
27576,53,스릴러
776503,18,드라마
776503,10402,음악
776503,10749,로맨스
552095,12,모험
552095,16,애니메이션
552095,10751,가족
552095,28,액션
656663,35,코미디
656663,99,다큐멘터리
845222,18,드라마
845222,14,판타지
845222,53,스릴러
58574,12,모험
58574,28,액션
58574,80,범죄
58574,9648,미스터리
451156,53,스릴러
451156,10770,TV 영화
169917,80,범죄
169917,18,드라마
169917,9648,미스터리
169917,53,스릴러
1014566,18,드라마
926762,99,다큐멘터리
300669,53,스릴러
300669,27,공포
119698,12,모험
119698,28,액션
119698,27,공포
317960,28,액션
317960,12,모험
317960,14,판타지
317960,10770,TV 영화
68724,878,SF
68724,28,액션
68724,18,드라마
68724,53,스릴러
715742,18,드라마
715742,10749,로맨스
715742,9648,미스터리
522241,53,스릴러
522241,36,역사
522241,18,드라마
522241,28,액션
793269,12,모험
793269,10751,가족
804435,28,액션
804435,80,범죄
804435,53,스릴러
998845,18,드라마
998845,36,역사
532870,53,스릴러
532870,27,공포
256040,28,액션
256040,18,드라마
326359,16,애니메이션
326359,10751,가족
326359,12,모험
326359,35,코미디
809107,10402,음악
809107,14,판타지
809107,35,코미디
809107,878,SF
809107,10751,가족
809107,10770,TV 영화
1076135,99,다큐멘터리
1076135,10770,TV 영화
412092,10749,로맨스
59859,28,액션
59859,12,모험
59859,80,범죄
271969,28,액션
271969,36,역사
271969,12,모험
271969,18,드라마
136418,28,액션
136418,53,스릴러
682254,16,애니메이션
682254,35,코미디
682254,10751,가족
682254,9648,미스터리
682254,12,모험
682254,14,판타지
809314,28,액션
809314,53,스릴러
988078,10749,로맨스
988078,18,드라마
749618,16,애니메이션
749618,10751,가족
77950,16,애니메이션
77950,10751,가족
277834,12,모험
277834,35,코미디
277834,10751,가족
277834,16,애니메이션
137116,10751,가족
137116,12,모험
137116,16,애니메이션
137116,35,코미디
443791,27,공포
443791,878,SF
443791,28,액션
443791,12,모험
615656,878,SF
615656,28,액션
615656,27,공포
615656,12,모험
615656,53,스릴러
457232,18,드라마
457232,36,역사
704032,10749,로맨스
514207,878,SF
514207,18,드라마
514207,28,액션
715658,27,공포
715658,18,드라마
77174,10751,가족
77174,16,애니메이션
77174,12,모험
77174,35,코미디
993843,10770,TV 영화
993843,9648,미스터리
993843,53,스릴러
993843,18,드라마
484641,53,스릴러
484641,28,액션
81796,28,액션
81796,53,스릴러
81796,878,SF
874948,53,스릴러
874948,18,드라마
793723,53,스릴러
793723,28,액션
793723,18,드라마
520946,16,애니메이션
520946,10751,가족
520946,14,판타지
799546,18,드라마
799546,53,스릴러
799546,9648,미스터리
425652,18,드라마
425652,10749,로맨스
716703,27,공포
716703,9648,미스터리
716703,53,스릴러
716703,878,SF
882206,16,애니메이션
882206,10751,가족
576004,35,코미디
576004,27,공포
614917,18,드라마
614917,36,역사
302945,18,드라마
302945,10749,로맨스
424783,28,액션
424783,12,모험
424783,878,SF
501929,16,애니메이션
501929,12,모험
501929,35,코미디
7978,27,공포
7978,36,역사
7978,18,드라마
7978,53,스릴러
308266,35,코미디
308266,80,범죄
308266,18,드라마
573531,16,애니메이션
573531,10752,전쟁
573531,28,액션
573531,878,SF
329440,27,공포
329440,53,스릴러
329440,9648,미스터리
438478,99,다큐멘터리
428078,12,모험
428078,878,SF
804413,35,코미디
804413,14,판타지
770724,18,드라마
447200,28,액션
447200,53,스릴러
1039026,35,코미디
343795,18,드라마
800497,27,공포
800497,35,코미디
416194,28,액션
416194,18,드라마
416194,53,스릴러
80280,27,공포
857553,28,액션
857553,53,스릴러
857553,80,범죄
522927,18,드라마
1102843,18,드라마
1102843,14,판타지
1102843,9648,미스터리
595586,18,드라마
61012,53,스릴러
61012,27,공포
61012,9648,미스터리
297090,18,드라마
297090,35,코미디
591275,9648,미스터리
591275,27,공포
23631,28,액션
23631,35,코미디
23631,53,스릴러
743904,16,애니메이션
743904,10751,가족
743904,10770,TV 영화
709195,14,판타지
709195,27,공포
709195,35,코미디
1075536,18,드라마
504827,16,애니메이션
504827,12,모험
504827,35,코미디
504827,10402,음악
333596,18,드라마
597891,28,액션
429351,10752,전쟁
429351,18,드라마
429351,28,액션
429351,36,역사
883987,53,스릴러
149870,18,드라마
149870,16,애니메이션
149870,10752,전쟁
149870,10749,로맨스
390043,28,액션
390043,35,코미디
887767,37,서부
887767,28,액션
887767,53,스릴러
1040531,35,코미디
379149,28,액션
379149,53,스릴러
115290,18,드라마
115290,12,모험
115290,10749,로맨스
115290,10770,TV 영화
241251,53,스릴러
479718,28,액션
479718,80,범죄
937337,35,코미디
937337,10751,가족
937337,10749,로맨스
27022,14,판타지
27022,12,모험
27022,28,액션
852370,18,드라마
524251,53,스릴러
44214,18,드라마
44214,53,스릴러
44214,27,공포
834742,10749,로맨스
834742,18,드라마
737568,28,액션
737568,53,스릴러
1095033,18,드라마
1018228,80,범죄
1018228,53,스릴러
247849,35,코미디
247849,10749,로맨스
833097,10749,로맨스
833097,35,코미디
833097,10751,가족
316029,18,드라마
623409,16,애니메이션
623409,28,액션
623409,18,드라마
623409,878,SF
607259,18,드라마
607259,35,코미디
508081,10749,로맨스
724089,10749,로맨스
454619,10749,로맨스
454619,35,코미디
89636,28,액션
89636,16,애니메이션
89636,12,모험
825672,28,액션
825672,53,스릴러
825672,18,드라마
1040148,16,애니메이션
1040148,10751,가족
1040148,14,판타지
1040148,35,코미디
623491,35,코미디
623491,27,공포
615678,28,액션
615678,12,모험
615678,35,코미디
615678,878,SF
192141,53,스릴러
890541,35,코미디
419680,35,코미디
470878,10402,음악
470878,18,드라마
397469,18,드라마
941959,53,스릴러
862855,28,액션
862855,12,모험
862855,18,드라마
1089928,27,공포
848763,35,코미디
773804,18,드라마
773804,10749,로맨스
703745,28,액션
703745,27,공포
703745,878,SF
982543,27,공포
982543,28,액션
714869,10749,로맨스
714869,35,코미디
375588,12,모험
375588,28,액션
375588,53,스릴러
797394,16,애니메이션
797394,35,코미디
797394,14,판타지
146216,28,액션
146216,35,코미디
146216,80,범죄
146216,53,스릴러
34813,28,액션
34813,12,모험
34813,80,범죄
34813,9648,미스터리
34813,53,스릴러
550231,18,드라마
550231,10749,로맨스
746333,35,코미디
746333,28,액션
403064,16,애니메이션
403064,18,드라마
628964,16,애니메이션
628964,18,드라마
628964,14,판타지
628964,10751,가족
736074,16,애니메이션
736074,9648,미스터리
736074,28,액션
736074,80,범죄
946703,18,드라마
77877,18,드라마
77877,10749,로맨스
503314,28,액션
503314,878,SF
503314,16,애니메이션
736069,16,애니메이션
736069,10752,전쟁
736069,878,SF
962192,99,다큐멘터리
962192,10402,음악
346808,28,액션
346808,80,범죄
346808,53,스릴러
484510,12,모험
484510,16,애니메이션
484510,10751,가족
484510,14,판타지
609681,28,액션
609681,12,모험
609681,878,SF
537061,10770,TV 영화
537061,16,애니메이션
537061,878,SF
537061,28,액션
537061,12,모험
537061,35,코미디
537061,18,드라마
537061,14,판타지
537061,10402,음악
335796,27,공포
823610,16,애니메이션
823610,10751,가족
290512,18,드라마
290512,12,모험
290512,10749,로맨스
270303,27,공포
270303,9648,미스터리
668742,35,코미디
668742,10751,가족
787752,27,공포
787752,53,스릴러
787752,35,코미디
385103,16,애니메이션
385103,35,코미디
385103,10751,가족
385103,9648,미스터리
800409,18,드라마
47931,18,드라마
47931,28,액션
47931,80,범죄
864101,18,드라마
864101,12,모험
864101,878,SF
864101,10751,가족
1103825,878,SF
1103825,53,스릴러
38321,28,액션
38321,14,판타지
38321,27,공포
38321,53,스릴러
880956,18,드라마
216282,28,액션
216282,53,스릴러
464889,28,액션
814800,27,공포
814800,18,드라마
814800,53,스릴러
724106,18,드라마
724106,10749,로맨스
1049432,53,스릴러
1049432,18,드라마
23437,27,공포
23437,9648,미스터리
23437,53,스릴러
555748,18,드라마
555748,12,모험
331482,18,드라마
331482,10749,로맨스
331482,36,역사
395990,28,액션
395990,80,범죄
395990,18,드라마
395990,53,스릴러
332562,10402,음악
332562,18,드라마
332562,10749,로맨스
1107186,18,드라마
874299,16,애니메이션
874299,35,코미디
874299,10770,TV 영화
606523,80,범죄
606523,18,드라마
606523,53,스릴러
606523,28,액션
821881,18,드라마
821881,36,역사
1050167,99,다큐멘터리
948333,53,스릴러
602269,80,범죄
602269,18,드라마
602269,53,스릴러
987337,16,애니메이션
987337,35,코미디
180299,28,액션
180299,80,범죄
180299,53,스릴러
37786,35,코미디
37786,18,드라마
37786,10749,로맨스
958226,28,액션
958226,53,스릴러
97020,878,SF
97020,28,액션
663210,35,코미디
663210,80,범죄
721785,18,드라마
754045,18,드라마
754045,10749,로맨스
950618,53,스릴러
898308,35,코미디
898308,14,판타지
810389,878,SF
810389,35,코미디
810389,12,모험
566451,16,애니메이션
566451,18,드라마
566451,53,스릴러
566451,14,판타지
252838,35,코미디
1008042,27,공포
1008042,53,스릴러
476292,16,애니메이션
476292,14,판타지
476292,10749,로맨스
476292,18,드라마
41233,18,드라마
41233,10749,로맨스
995133,16,애니메이션
995133,10751,가족
995133,12,모험
995133,14,판타지
345911,27,공포
345911,53,스릴러
345911,9648,미스터리
967892,27,공포
294993,18,드라마
294993,28,액션
644092,28,액션
644092,12,모험
644092,35,코미디
644092,10751,가족
777245,18,드라마
692454,10749,로맨스
133805,18,드라마
133805,27,공포
43209,28,액션
43209,12,모험
43209,36,역사
419743,18,드라마
419743,10749,로맨스
282035,14,판타지
282035,53,스릴러
282035,28,액션
282035,12,모험
282035,27,공포
168903,16,애니메이션
168903,10751,가족
197796,14,판타지
197796,10749,로맨스
318256,99,다큐멘터리
412520,18,드라마
412520,53,스릴러
412520,9648,미스터리
1110918,35,코미디
243688,27,공포
876797,18,드라마
876797,10749,로맨스
123025,878,SF
123025,28,액션
123025,16,애니메이션
123025,9648,미스터리
874930,28,액션
874930,14,판타지
874930,12,모험
1090328,35,코미디
1090328,28,액션
539517,14,판타지
539517,16,애니메이션
539517,27,공포
539517,28,액션
417261,10749,로맨스
417261,18,드라마
417261,10402,음악
522931,28,액션
522931,35,코미디
522931,80,범죄
522931,53,스릴러
564082,27,공포
564082,35,코미디
72784,53,스릴러
136835,80,범죄
136835,53,스릴러
49040,28,액션
49040,53,스릴러
45772,16,애니메이션
45772,10751,가족
43949,10749,로맨스
43949,18,드라마
933943,18,드라마
437557,35,코미디
449574,28,액션
449574,878,SF
449574,16,애니메이션
789708,16,애니메이션
789708,12,모험
789708,14,판타지
789708,10751,가족
789708,10770,TV 영화
413594,16,애니메이션
413594,28,액션
413594,12,모험
413594,14,판타지
413594,10749,로맨스
413594,878,SF
332210,12,모험
332210,16,애니메이션
332210,35,코미디
332210,10751,가족
816977,27,공포
816977,53,스릴러
551804,35,코미디
551804,14,판타지
551804,27,공포
551804,53,스릴러
928344,10402,음악
928344,35,코미디
265195,18,드라마
265195,53,스릴러
265195,35,코미디
453405,878,SF
453405,28,액션
453405,53,스릴러
338952,14,판타지
338952,12,모험
338952,10751,가족
1034662,18,드라마
1034662,53,스릴러
231001,27,공포
407655,35,코미디
407655,10751,가족
407655,14,판타지
407655,10402,음악
321258,27,공포
321258,53,스릴러
321258,9648,미스터리
438650,28,액션
438650,80,범죄
438650,53,스릴러
615982,27,공포
1061671,99,다큐멘터리
895744,27,공포
895744,35,코미디
895744,10402,음악
74998,28,액션
74998,18,드라마
74998,53,스릴러
46528,12,모험
46528,14,판타지
46528,28,액션
46528,37,서부
46528,53,스릴러
473924,35,코미디
473924,10749,로맨스
444090,12,모험
444090,14,판타지
480157,27,공포
480157,10770,TV 영화
64688,28,액션
64688,35,코미디
64688,80,범죄
962279,18,드라마
431693,16,애니메이션
431693,28,액션
431693,12,모험
431693,35,코미디
431693,10751,가족
593910,14,판타지
593910,10749,로맨스
593910,35,코미디
274167,35,코미디
107846,28,액션
107846,53,스릴러
218043,53,스릴러
218043,28,액션
218043,878,SF
1014676,10751,가족
1014676,35,코미디
82693,18,드라마
82693,35,코미디
82693,10749,로맨스
405817,18,드라마
405817,10749,로맨스
670429,27,공포
274870,18,드라마
274870,10749,로맨스
274870,878,SF
854661,10749,로맨스
364111,16,애니메이션
364111,18,드라마
364111,10402,음악
364111,10749,로맨스
332672,10749,로맨스
332672,53,스릴러
136400,28,액션
136400,35,코미디
136400,80,범죄
412656,14,판타지
412656,878,SF
412656,12,모험
1044885,53,스릴러
1044885,10770,TV 영화
721173,10749,로맨스
591120,28,액션
591120,12,모험
591120,35,코미디
685833,10749,로맨스
492719,16,애니메이션
492719,878,SF
76285,12,모험
76285,10751,가족
76285,14,판타지
512895,10751,가족
512895,10749,로맨스
512895,35,코미디
430384,10749,로맨스
430384,10751,가족
430384,18,드라마
249660,18,드라마
560238,10749,로맨스
82633,80,범죄
82633,18,드라마
82633,37,서부
681260,12,모험
681260,16,애니메이션
681260,10751,가족
590223,35,코미디
590223,28,액션
590223,12,모험
590223,14,판타지
559969,80,범죄
559969,18,드라마
559969,53,스릴러
559969,28,액션
744114,18,드라마
744114,10749,로맨스
49520,35,코미디
17578,12,모험
17578,16,애니메이션
17578,9648,미스터리
517116,27,공포
517116,53,스릴러
174772,878,SF
174772,53,스릴러
785538,18,드라마
119283,28,액션
119283,80,범죄
607383,27,공포
607383,35,코미디
51828,18,드라마
51828,10749,로맨스
175168,35,코미디
175168,27,공포
631132,16,애니메이션
631132,12,모험
631132,28,액션
631132,14,판타지
513514,18,드라마
401981,9648,미스터리
401981,53,스릴러
62213,35,코미디
62213,14,판타지
460846,28,액션
460846,53,스릴러
460846,80,범죄
524216,14,판타지
524216,27,공포
473033,18,드라마
473033,53,스릴러
473033,80,범죄
728526,878,SF
728526,9648,미스터리
728526,53,스릴러
728526,18,드라마
296524,18,드라마
296524,28,액션
1044043,35,코미디
339692,80,범죄
339692,18,드라마
339692,53,스릴러
242828,16,애니메이션
242828,18,드라마
242828,10751,가족
121856,28,액션
121856,12,모험
121856,878,SF
1038724,10770,TV 영화
1038724,18,드라마
277216,18,드라마
277216,10402,음악
277216,36,역사
62214,16,애니메이션
62214,35,코미디
62214,10751,가족
243683,10749,로맨스
243683,18,드라마
243683,10402,음악
540901,18,드라마
540901,35,코미디
540901,80,범죄
1002695,35,코미디
972230,35,코미디
972230,10749,로맨스
467938,28,액션
467938,53,스릴러
467938,27,공포
79082,16,애니메이션
79082,12,모험
768334,27,공포
768334,9648,미스터리
560821,10749,로맨스
488623,53,스릴러
488623,9648,미스터리
488623,18,드라마
599975,27,공포
599975,53,스릴러
645856,27,공포
482600,10749,로맨스
482600,18,드라마
802372,35,코미디
282069,878,SF
282069,27,공포
372343,80,범죄
372343,53,스릴러
45612,53,스릴러
45612,878,SF
45612,9648,미스터리
218836,16,애니메이션
218836,35,코미디
218836,12,모험
218836,10751,가족
20533,28,액션
20533,37,서부
20533,18,드라마
20533,14,판타지
20533,53,스릴러
180894,28,액션
180894,80,범죄
180894,53,스릴러
58857,12,모험
58857,18,드라마
58857,28,액션
94329,28,액션
94329,53,스릴러
94329,80,범죄
77951,16,애니메이션
77951,10751,가족
77951,12,모험
407375,28,액션
407375,18,드라마
407375,10752,전쟁
43959,10751,가족
43959,18,드라마
290764,28,액션
127533,12,모험
127533,28,액션
127533,14,판타지
127533,10752,전쟁
127533,36,역사
23023,35,코미디
23023,10751,가족
23023,14,판타지
116745,12,모험
116745,35,코미디
116745,18,드라마
116745,14,판타지
951491,27,공포
951491,53,스릴러
805327,10749,로맨스
805327,18,드라마
805327,35,코미디
691683,10751,가족
691683,35,코미디
808023,53,스릴러
808023,80,범죄
483898,99,다큐멘터리
924423,53,스릴러
924423,27,공포
192577,16,애니메이션
192577,878,SF
38358,27,공포
38358,53,스릴러
38358,9648,미스터리
508763,18,드라마
508763,12,모험
508763,10751,가족
82703,16,애니메이션
82703,12,모험
82703,10751,가족
530079,16,애니메이션
530079,10749,로맨스
530079,35,코미디
530079,18,드라마
530079,14,판타지
366644,16,애니메이션
366644,10751,가족
366644,14,판타지
698438,10749,로맨스
342588,16,애니메이션
342588,9648,미스터리
342588,27,공포
342588,878,SF
803104,35,코미디
803104,10749,로맨스
605886,28,액션
605886,80,범죄
605886,53,스릴러
605886,9648,미스터리
657654,10749,로맨스
194662,18,드라마
194662,35,코미디
50646,35,코미디
50646,18,드라마
50646,10749,로맨스
642271,10402,음악
846250,35,코미디
846250,10749,로맨스
763149,27,공포
763149,80,범죄
763149,18,드라마
763149,53,스릴러
507903,35,코미디
507903,18,드라마
507903,10749,로맨스
300803,14,판타지
460793,16,애니메이션
460793,10751,가족
460793,12,모험
460793,35,코미디
460793,14,판타지
44115,12,모험
44115,18,드라마
44115,53,스릴러
787310,28,액션
787310,53,스릴러
787310,80,범죄
51608,28,액션
51608,53,스릴러
51608,80,범죄
290864,28,액션
290864,53,스릴러
290864,80,범죄
698128,878,SF
698128,35,코미디
270413,28,액션
270413,16,애니메이션
270413,35,코미디
52001,18,드라마
52001,27,공포
52001,53,스릴러
664168,27,공포
664168,35,코미디
693158,878,SF
693158,18,드라마
65291,28,액션
65291,12,모험
65291,16,애니메이션
65291,878,SF
65291,18,드라마
38322,80,범죄
38322,35,코미디
38322,28,액션
537560,28,액션
537560,27,공포
519465,18,드라마
295964,18,드라마
71668,27,공포
71668,53,스릴러
71668,35,코미디
835786,53,스릴러
302946,80,범죄
302946,53,스릴러
302946,18,드라마
58431,10749,로맨스
58431,27,공포
58431,35,코미디
58431,53,스릴러
47533,9648,미스터리
47533,14,판타지
47533,35,코미디
47533,12,모험
721625,53,스릴러
721625,10749,로맨스
721625,18,드라마
721625,9648,미스터리
544581,10749,로맨스
384698,16,애니메이션
384698,35,코미디
384698,18,드라마
384698,14,판타지
384698,9648,미스터리
384698,27,공포
710832,99,다큐멘터리
710356,10749,로맨스
710356,18,드라마
299687,878,SF
299687,12,모험
299687,28,액션
682532,18,드라마
682532,53,스릴러
1092193,35,코미디
1092193,18,드라마
64686,18,드라마
64686,28,액션
64686,14,판타지
518158,27,공포
518158,14,판타지
518158,35,코미디
142061,878,SF
142061,28,액션
142061,16,애니메이션
142061,9648,미스터리
784500,16,애니메이션
784500,28,액션
784500,12,모험
784500,35,코미디
784500,18,드라마
784500,14,판타지
784500,10749,로맨스
417384,27,공포
417384,53,스릴러
393003,53,스릴러
393003,18,드라마
39514,28,액션
39514,12,모험
39514,35,코미디
39514,80,범죄
39514,53,스릴러
37799,18,드라마
120467,35,코미디
120467,18,드라마
419478,10749,로맨스
419478,18,드라마
283317,99,다큐멘터리
48340,28,액션
48340,53,스릴러
44571,28,액션
44571,53,스릴러
44571,878,SF
110420,16,애니메이션
110420,10751,가족
110420,18,드라마
110420,14,판타지
110420,12,모험
338970,28,액션
338970,12,모험
338970,14,판타지
340666,18,드라마
340666,53,스릴러
874705,80,범죄
874705,53,스릴러
395834,80,범죄
395834,18,드라마
395834,9648,미스터리
395834,53,스릴러
273248,18,드라마
273248,9648,미스터리
273248,37,서부
590995,27,공포
590995,18,드라마
590995,14,판타지
679057,10749,로맨스
407436,12,모험
407436,18,드라마
428707,16,애니메이션
282070,878,SF
282070,27,공포
68817,18,드라마
68817,10402,음악
68817,10749,로맨스
395000,10749,로맨스
420648,27,공포
420648,53,스릴러
420648,35,코미디
297556,878,SF
297556,28,액션
297556,16,애니메이션
297556,12,모험
1016446,18,드라마
1016446,80,범죄
1016446,9648,미스터리
1016446,53,스릴러
734367,18,드라마
734367,10749,로맨스
517302,27,공포
517302,14,판타지
71880,35,코미디
649409,80,범죄
649409,18,드라마
649409,9648,미스터리
346648,12,모험
346648,35,코미디
346648,10751,가족
381873,878,SF
381873,16,애니메이션
381873,28,액션
651571,878,SF
651571,28,액션
651571,27,공포
109414,28,액션
109414,35,코미디
80410,12,모험
80410,14,판타지
80410,18,드라마
80410,28,액션
75612,28,액션
75612,878,SF
75612,12,모험
75612,9648,미스터리
656940,53,스릴러
656940,80,범죄
483980,10402,음악
483980,14,판타지
483980,35,코미디
483980,10749,로맨스
483980,10770,TV 영화
300665,27,공포
300665,53,스릴러
300665,9648,미스터리
1014530,10751,가족
1014530,35,코미디
334541,18,드라마
44263,878,SF
44263,28,액션
44263,53,스릴러
550093,16,애니메이션
550093,28,액션
550093,14,판타지
76544,28,액션
76544,18,드라마
109410,18,드라마
600583,37,서부
460019,53,스릴러
460019,27,공포
324668,28,액션
324668,53,스릴러
