movie_id,keyword_id,keyword_name
12184,6078,politics
12184,9920,royalty
12184,11001,religion
12184,11869,mistress
12184,12995,historical fiction
12184,13084,king
12184,15060,period drama
12184,154794,royal court
12184,180673,anne boleyn
12184,190285,henry viii
12184,191599,palace intrigue
12184,208244,16th century
12184,234156,aristocrats
88005,1423,asteroid
88005,7312,road trip
88005,10150,end of the world
88005,187056,woman director
9913,428,nurse
9913,1566,dream
9913,1721,fight
9913,1930,kidnapping
9913,2411,"new orleans, louisiana"
9913,2849,key
9913,3136,plantation
9913,10909,lawyer
9913,155619,attic
9913,156174,occult
9913,245264,southern gothic
9913,264702,hoodoo
8913,818,based on novel or book
8913,970,parent child relationship
8913,1909,coffin
8913,2551,pet
8913,3289,villain
8913,3739,funeral
8913,6350,head injury
8913,6506,resurrection
8913,9720,woods
8913,9872,grief
8913,12377,zombie
8913,18127,new neighbor
8913,157488,pet cemetery
8913,157490,dead cat
8913,157492,death of patient
8913,157495,loss of pet
8913,157496,dead lover
8913,162846,ghost
8913,171247,grave robbing
8913,173099,indian burial ground
8913,187056,woman director
8913,208152,pets
8913,256183,supernatural horror
667,212,"london, england"
667,233,japan
667,392,england
667,441,assassination
667,720,helicopter
667,746,vulkan
667,782,assassin
667,818,based on novel or book
667,1293,asia
667,1308,secret identity
667,1432,nasa
667,2041,island
667,2534,missile
667,2770,war ship
667,3075,ninja fighter
667,3268,secret base
667,3269,secret mission
667,3271,secret organization
667,3272,secret intelligence service
667,3284,phantom
667,3289,villain
667,3346,sumo ringer
667,3347,volcano
667,3739,funeral
667,9882,space
667,13065,soldier
667,15127,killer
667,41249,secret service
667,222423,blast
18126,548,countryside
18126,848,double life
18126,3490,pop star
18126,4344,musical
18126,6335,tennessee
18126,6562,celebrity
18126,10229,singer
18126,10809,teenage girl
18126,11870,teen movie
18126,155808,hometown
4564,242,new york city
4564,558,city portrait
4564,612,hotel
4564,613,new year's eve
4564,3446,forgiveness
4564,3486,fashion journal
4564,4496,saint louis
4564,5248,female friendship
4564,7024,fashion designer
4564,8613,malibu
4564,8615,loss of libido
4564,8617,botox
4564,8728,couples therapy
4564,9799,romantic comedy
4564,12392,best friend
4564,13027,wedding
4564,14602,break-up
4564,15479,fashion
4564,168346,"manhattan, new york city"
4564,168386,desire to have children
4564,197758,female sexuality
59860,660,monte carlo
59860,10325,mistaken identity
59860,11200,look-alike
59860,14712,young woman
59860,14733,texan
59860,34061,american abroad
660,90,"paris, france"
660,470,spy
660,658,sea
660,1196,florida
660,2533,fighter pilot
660,3179,sanatorium
660,3271,secret organization
660,3312,nuclear missile
660,3343,coral reef
660,3345,bahamas
660,4289,secret agent
660,10503,scuba diving
660,14618,british spy
660,15097,shark
660,155334,scuba
660,156095,british secret service
660,210233,big ben
481084,4553,black humor
481084,6513,cartoon
481084,18035,family
481084,209194,addams family
6972,440,missionary
6972,1956,world war ii
6972,2752,ranch
6972,5657,australia
6972,7856,racist
6972,9656,cattle drive
6972,10360,prejudice
6972,179430,aftercreditsstinger
6972,221178,stampede
6972,229066,waltzing matilda
6972,229067,trampled to death
332210,1009,baby
332210,33634,stork
332210,188840,delivery service
2330,444,taxi
2330,916,"marseille, france"
2330,1749,taxi driver
2330,3330,pizza delivery
2330,5983,pizza boy
2330,15090,police officer
2330,15363,bank robbery
290512,818,based on novel or book
290512,1003,photographer
290512,3203,pilot
290512,3593,wilderness
290512,9902,wildlife
290512,10349,survival
290512,10794,snow
290512,12617,airplane crash
290512,13005,doctor
290512,15162,dog
290512,15354,struggle for survival
290512,41379,argument
290512,155372,freezing
290512,156104,stranger
290512,158591,injury
290512,189966,holiday season
290512,190899,american wilderness
290512,215015,hopelessness
290512,267091,valley
290512,271396,scenic
290512,290447,mountains
290512,294285,desolate wilderness
290512,309496,delayed flight
290512,311198,obstacles
433310,4379,time travel
433310,9694,halloween party
433310,10048,unrequited love
433310,10854,time loop
433310,181032,photo booth
433310,223202,do over
83899,5332,greed
83899,5900,missouri
83899,9848,family dinner
83899,12653,brother against brother
83899,14546,massacre
83899,14903,home invasion
83899,158251,dead family
83899,166735,crossbow
83899,281237,independent film
83899,301479,girl vs. girl
83899,301480,face-off
83899,301481,lonely road
83899,301482,grounded people
610253,3335,halloween
610253,7002,vigilante
610253,9663,sequel
610253,9826,murder
610253,10714,serial killer
610253,11612,hospital
610253,12339,slasher
610253,13112,murderer
610253,15127,killer
610253,15235,house fire
610253,177695,crime spree
610253,193551,vigilantism
610253,207159,escaped killer
610253,234906,murder spree
610253,266013,vigilante justice
171274,387,california
171274,703,detective
171274,818,based on novel or book
171274,1228,1970s
171274,1422,boat
171274,1595,ex-girlfriend
171274,3307,surreal
171274,10909,lawyer
171274,10941,disappearance
171274,11168,private investigator
171274,11488,pot smoking
171274,11660,hippie lifestyle
171274,12670,"los angeles, california"
171274,14964,drugs
171274,166631,loan shark
171274,207268,neo-noir
171274,208992,1960s
171274,255564,heroin cartel
62835,542,street gang
62835,6464,uncle
62835,12367,female assassin
62835,15155,witness to murder
9614,697,loss of loved one
9614,2702,golf
9614,6075,sports
9614,6128,taxes
601666,6259,psychopath
601666,9740,sociopath
601666,10123,dark comedy
601666,18092,guardian
601666,167529,ceo
601666,170154,social services
601666,186894,scam artist
601666,227855,female psychopath
601666,256556,late stage capitalism
601666,259368,social criticism
601666,276974,scammer
601666,288869,socialized psychopath
944,797,showdown
944,6149,police
944,9663,sequel
944,9917,mixed martial arts
944,12670,"los angeles, california"
944,15235,house fire
944,162487,wisecrack humor
944,167316,buddy cop
944,167377,lapd
944,178539,maverick cop
944,188944,revolver
944,219404,action hero
49517,212,"london, england"
49517,470,spy
49517,810,"budapest, hungary"
49517,1228,1970s
49517,2106,cold war
49517,4289,secret agent
49517,5265,spying
49517,11134,espionage
49517,14555,mi6
49517,14617,mole
49517,14618,british spy
49517,208878,british intelligence
8204,380,sibling relationship
8204,970,parent child relationship
8204,2710,fairy
8204,10235,family relationships
8204,14768,single mother
8204,156282,alternate reality
8204,180724,hidden truth
8204,189094,goblin
8204,195269,magical creature
8204,246466,based on young adult novel
10999,779,martial arts
10999,949,terrorist
10999,1721,fight
10999,1930,kidnapping
10999,3070,mercenary
10999,3568,lone wolf
10999,4595,us army
10999,5600,daughter
10999,5905,father
10999,11107,rescue mission
10999,12371,gunfight
10999,12670,"los angeles, california"
10999,219404,action hero
398181,242,new york city
398181,447,post traumatic stress disorder
398181,612,hotel
398181,818,based on novel or book
398181,5707,childhood trauma
398181,9826,murder
398181,9856,flashback
398181,10594,money
398181,10809,teenage girl
398181,14964,drugs
398181,41158,stakeout
398181,165909,alarm
398181,171095,u.s. senator
398181,191527,phone call
398181,240184,burning photograph
398181,240237,mother son relationship
398181,243769,army veteran
26388,1533,isolation
26388,1909,coffin
26388,4776,race against time
26388,7172,buried alive
26388,10349,survival
26388,13015,terrorism
26388,15156,cell phone
26388,18034,desert
26388,50009,survival horror
26388,179430,aftercreditsstinger
26388,206219,captivity
26388,206690,mind and soul
26388,206704,confined
26388,234041,one location
26388,292020,lack of oxygen
25,387,california
25,2952,gulf war
25,4405,marine corps
25,5174,saudi arabia
25,5175,petrol
25,8651,kuwait
25,14641,based on memoir or autobiography
25,158780,u.s. marine
25,165431,anti war
25,221118,desert storm
644495,5565,biography
644495,5809,marriage crisis
644495,7024,fashion designer
644495,9826,murder
644495,15479,fashion
644495,222974,rich family
157386,818,based on novel or book
157386,7464,alcoholism
157386,10683,coming of age
157386,33910,high school student
157386,246466,based on young adult novel
157386,296608,teenager
12113,470,spy
12113,736,journalist
12113,769,falsely accused
12113,818,based on novel or book
12113,3737,dying and death
12113,6292,jordan
12113,9145,dubai
12113,9846,intelligence agency
12113,9849,beating
12113,13015,terrorism
12113,221192,secrecy
752623,179431,duringcreditsstinger
11430,409,africa
11430,2043,lion
11430,4931,pig
11430,9663,sequel
11430,9920,royalty
11430,12392,best friend
11283,697,loss of loved one
11283,2341,nanny
11283,2470,education
11283,10235,family relationships
11283,33476,widower
11283,33479,single father
11283,177912,wizard
11283,207928,19th century
11283,246466,based on young adult novel
12133,1412,becoming an adult
12133,4970,autonomy
12133,5707,childhood trauma
12133,6062,hostility
12133,7714,stepbrother
12133,8631,slacker
12133,14647,man child
12133,15214,buddy
12133,179430,aftercreditsstinger
12133,179431,duringcreditsstinger
9291,378,prison
9291,579,american football
9291,1563,prisoner
9291,1936,blackmail
9291,5418,supervisor
9291,6075,sports
9291,9714,remake
9291,168930,quarterback
423204,840,usa president
423204,9663,sequel
423204,41249,secret service
423204,157210,framed for a crime
423204,161520,terrorist plot
423204,191600,assassination attempt
423204,208212,survivalism
423204,208633,u.s. secret service agent
423204,226499,manhunt
423204,240119,father son relationship
50456,220,"berlin, germany"
50456,627,killing
50456,782,assassin
50456,1430,self sacrifice
50456,2383,feminism
50456,2386,empowerment
50456,2660,strong woman
50456,3389,warrior woman
50456,4289,secret agent
50456,10683,coming of age
50456,10809,teenage girl
50456,11322,female protagonist
50456,163080,finland
50456,179431,duringcreditsstinger
50456,191731,female empowerment
1992,697,loss of loved one
1992,4409,military base
1992,5138,gas
1992,11532,grindhouse
1992,12377,zombie
353616,9663,sequel
353616,10229,singer
353616,209838,acapella
353616,221700,uso
44048,720,helicopter
44048,904,"pennsylvania, usa"
44048,1559,deputy sheriff
44048,6149,police
44048,6648,police headquarter
44048,10663,train crash
44048,12530,injured leg
44048,13008,train
44048,34079,death
44048,163228,runaway train
44048,217476,police helicopter
44048,229620,helicopter chase
44048,251756,passenger train
44048,301828,train passengers
11887,4344,musical
11887,6270,high school
11887,10683,coming of age
11887,33910,high school student
11887,179431,duringcreditsstinger
1586,567,alcohol
1586,596,adultery
1586,703,detective
1586,787,mississippi river
1586,931,jealousy
1586,1533,isolation
1586,2340,paranoia
1586,2669,motel
1586,2872,window
1586,3030,nightmare
1586,3344,letter
1586,5585,notebook
1586,6149,police
1586,9826,murder
1586,11363,arson
1586,13028,writer
1586,15160,divorce
1586,262826,ax
1948,351,poison
1948,720,helicopter
1948,782,assassin
1948,2708,hitman
1948,4680,adrenaline
1948,5572,fistfight
1948,8181,swimming pool
1948,9748,revenge
1948,10950,shootout
1948,14735,motorcycle
1948,14964,drugs
1948,15156,cell phone
1948,159546,pharmacy
1948,163516,defibrillation
1948,166093,hospital gown
1948,177127,emergency room
1948,179430,aftercreditsstinger
1948,185686,sweatshop
1948,226710,epinephrine
10189,919,smoking
10189,3581,witness
10189,8224,cannabis
10189,10776,marijuana
10189,54169,stoner
10189,169517,roach
10189,169532,painting toenails
10189,169534,radio call in show
10189,169548,seed
10189,245597,stoner movie
1369,422,vietnam veteran
1369,720,helicopter
1369,1375,submachine gun
1369,1563,prisoner
1369,1968,prisoner of war
1369,2019,liberation of prisoners
1369,2434,liberation
1369,2517,leech
1369,2956,vietnam
1369,2957,vietnam war
1369,3713,chase
1369,4276,machinegun
1369,4595,us army
1369,5774,forest
1369,6025,photography
1369,6086,government
1369,9663,sequel
1369,9748,revenge
1369,13006,torture
1369,13065,soldier
1369,14601,explosion
1369,18101,bow and arrow
1369,18508,exploding body
1369,33705,agent
1369,166454,russian army
1369,175522,electrical torture
1369,197602,denunciation
2123,222,schizophrenia
2123,7312,road trip
2123,8440,ex-cop
2123,179430,aftercreditsstinger
2123,179431,duringcreditsstinger
7555,440,missionary
7555,1261,river
7555,1422,boat
7555,1499,pastor
7555,1585,snake
7555,1721,fight
7555,2286,border
7555,3070,mercenary
7555,3434,thailand
7555,5499,burma
7555,9663,sequel
9313,254,france
9313,1400,swordplay
9313,1797,loyalty
9313,2546,mask
9313,3998,palace
9313,7972,bastille
9313,9714,remake
9313,9725,sword fight
9313,9920,royalty
9313,10410,conspiracy
9313,11004,rural area
9313,14577,musketeer
9313,15016,twins
9313,15060,period drama
9313,157186,swashbuckler
9313,168297,tyrant
9313,191599,palace intrigue
9313,191718,baroque
9313,207941,17th century
9313,250053,louis xiv
75174,1994,wolf
75174,9880,alaska
75174,12617,airplane crash
75174,15354,struggle for survival
75174,156866,based on short story
75174,168679,male camaraderie
75174,179430,aftercreditsstinger
75174,185653,wolf pack
75174,190899,american wilderness
75174,235815,grieving man
75174,240119,father son relationship
75174,256551,wolf hunter
834,810,"budapest, hungary"
834,2849,key
834,3133,vampire
834,3691,forbidden love
834,3760,light
834,9823,rivalry
834,12564,werewolf
834,33505,gothic
834,34152,evolution
834,177895,dark fantasy
834,228001,lycanthrope
834,232469,urban gothic
136795,1022,workaholic
136795,1308,secret identity
136795,1382,factory
136795,1568,undercover
136795,1680,"boston, massachusetts"
136795,1812,fbi
136795,2231,drug dealer
136795,2466,sarcasm
136795,2695,ex-lover
136795,3734,ambition
136795,4009,witness protection
136795,6149,police
136795,9730,crime boss
136795,9826,murder
136795,10230,tracker
136795,11148,police chase
136795,13059,prostitution
136795,14964,drugs
136795,14967,foot chase
136795,15009,criminal
136795,15050,female cop
136795,15111,drinking
136795,15167,police detective
136795,15271,interrogation
136795,18026,drug lord
136795,18420,surveillance
136795,33067,drug bust
136795,33887,name calling
136795,41019,car explosion
136795,155294,family conflict
136795,160342,female detective
136795,163531,albino
136795,167316,buddy cop
136795,167541,buddy comedy
136795,168590,tough cop
136795,171070,arrogance
136795,188991,drunkenness
136795,195465,boston cop
136795,206958,special agent
136795,240485,brother sister relationship
136795,243186,large family
136795,272551,fbi agent
136795,277050,bar
136795,280013,surface incompatibility
136795,298774,quick temper
136795,310487,know-it-all
136795,310488,rule follower vs rule breaker
136795,310489,foul-mouthed
136795,310490,uptight
136795,310491,older sister younger brother
136795,310492,animosity
136795,310494,family member in trouble
136795,310495,police tactics
136795,310496,breaking the rules
1562,212,"london, england"
1562,380,sibling relationship
1562,697,loss of loved one
1562,1852,mutant
1562,3737,dying and death
1562,4630,chaos
1562,6152,supernatural
1562,10349,survival
1562,10562,on the run
1562,12377,zombie
1562,187710,escapade
1562,188957,virus
1562,188959,plague
1562,189421,female corpse
1562,202703,deadly
484247,818,based on novel or book
484247,1415,small town
484247,4129,widow
484247,5248,female friendship
484247,11152,life insurance
484247,12392,best friend
484247,156091,missing person
484247,238768,vlogger
4944,521,"washington dc, usa"
4944,1936,blackmail
4944,2340,paranoia
4944,4553,black humor
4944,4585,plastic surgery
4944,6683,autobiography
4944,10937,memory
4944,13092,corpse
4944,15160,divorce
4944,33610,gym
4944,33650,disc
4944,33651,ex priest
4944,163412,fitness
4944,182195,online dating
4944,197170,memoirs
4944,213852,personal trainer
10947,1412,becoming an adult
10947,4344,musical
10947,6270,high school
10947,7358,school performance
10947,8635,high school sports
10947,10623,jock
10947,41203,clique
10947,178444,peer pressure
10947,188237,teenage romance
544,3262,surgeon
544,6844,stalker
544,9799,romantic comedy
544,11223,dream girl
544,15027,taboo
544,155457,screwball comedy
544,158502,frisbee
544,158505,troubadour
544,194413,intellectual disability
201085,351,poison
201085,3358,haunted house
201085,6015,mining
201085,6259,psychopath
201085,9826,murder
201085,33505,gothic
201085,33841,incest
201085,162846,ghost
201085,193263,old mansion
201085,273015,brutal murder
215,483,riddle
215,4426,sadism
215,10714,serial killer
215,13006,torture
215,50009,survival horror
215,157376,death match
215,184312,mind game
8961,416,"miami, florida"
8961,529,ku klux klan
8961,701,cuba
8961,1568,undercover
8961,1666,mexican standoff
8961,1941,ecstasy
8961,3149,gangster
8961,3230,male friendship
8961,7963,guantánamo
8961,10089,slaughter
8961,10950,shootout
8961,12371,gunfight
8961,14967,foot chase
8961,15011,criminal underworld
8961,15271,interrogation
8961,18026,drug lord
8961,18067,exploding house
8961,155799,narcotics cop
8961,156117,illegal drugs
8961,156805,dea agent
8961,167316,buddy cop
8961,219404,action hero
8961,226380,haitian gang
8961,226381,minefield
9532,822,airport
9532,4133,omen
9532,10170,premonition
9532,10812,airplane accident
9532,13092,corpse
9532,34079,death
9532,199686,near-death experience
9532,240606,cheating death
1624,387,california
1624,1022,workaholic
1624,1421,birthday
1624,2251,lie
1624,4896,wish
1624,6256,truth
1624,222517,legal drama
396422,9675,prequel
396422,9707,evil doll
396422,15001,demon
396422,15285,spin off
396422,161261,demonic possession
396422,162846,ghost
396422,179430,aftercreditsstinger
396422,179431,duringcreditsstinger
1571,521,"washington dc, usa"
1571,1562,hostage
1571,1812,fbi
1571,1930,kidnapping
1571,2157,hacker
1571,3543,transport of prisoners
1571,8440,ex-cop
1571,9663,sequel
1571,218122,cyber terrorism
1571,219404,action hero
1571,239275,"based on magazine, newspaper or article"
8488,7699,speed date
8488,9799,romantic comedy
8488,13043,dating
80274,818,based on novel or book
80274,1472,starship
80274,1721,fight
80274,3010,intolerance
80274,3078,war strategy
80274,4238,chosen one
80274,4627,earth
80274,5561,child prodigy
80274,9685,futuristic
80274,9882,space
80274,14909,alien invasion
80274,15325,universe
80274,171803,military school
80274,175428,adventurer
80274,207444,morality tale
80274,246466,based on young adult novel
80274,262672,boy group
80274,277168,starships
22794,1436,inventor
22794,3694,weather
22794,10637,food
22794,15101,based on children's book
7446,886,movie business
7446,2956,vietnam
7446,8201,satire
7446,9755,parody
7446,10787,jungle
7446,162262,movie star
7446,167475,southeast asia
7446,167477,land mine
7446,167486,shackles
7446,179431,duringcreditsstinger
7446,184816,blackface
7446,224875,method acting
8467,1420,gas station
8467,2669,motel
8467,5303,utah
8467,6241,stupidity
8467,7312,road trip
8467,8126,pill
8467,9864,prank
8467,11333,cigar smoking
8467,15009,criminal
8467,15214,buddy
8467,18326,fired from the job
8467,159574,clumsiness
8467,160962,stepparent stepchild relationship
8467,167584,aspen colorado
8467,167591,parakeet
8467,167598,defecation
8467,167608,scooter
8467,167615,hotel suite
8467,167617,endangered species
8467,167619,foolish
8467,215404,laxative
565,736,journalist
565,793,drowning
565,2041,island
565,2673,horse
565,5340,investigation
565,6103,telephone
565,6152,supernatural
565,9714,remake
565,9853,paranormal
565,10541,curse
565,13209,cabin in the woods
565,162846,ghost
565,172784,well
565,177185,videotape
565,211197,mysterious death
80321,291,circus
80321,2043,lion
80321,2172,zoo
80321,2509,hippopotamus
80321,2510,giraffe
80321,3028,penguin
80321,3645,madagascar
80321,6054,friendship
80321,6513,cartoon
80321,7639,zebra
80321,9253,slapstick comedy
80321,18165,animal
80321,181033,lemur
80321,267848,talking animals
39538,83,saving the world
39538,2766,mutation
39538,4884,infection
39538,6564,terminal illness
39538,6898,quarantine
39538,9744,outbreak
39538,14673,disease
39538,14674,vaccine
39538,14675,lethal virus
39538,14760,scientist
39538,17995,epidemic
39538,208788,medical drama
440021,3616,college
440021,9826,murder
440021,10854,time loop
440021,206298,young adult
440021,207844,college student
440021,238142,stabbed to death
1576,1453,amnesia
1576,1568,undercover
1576,1852,mutant
1576,1865,biological weapon
1576,3249,hologram
1576,4565,dystopia
1576,6898,quarantine
1576,9856,flashback
1576,10410,conspiracy
1576,12377,zombie
1576,15218,special forces
1576,41645,based on video game
2059,242,new york city
2059,276,"philadelphia, pennsylvania"
2059,483,riddle
2059,521,"washington dc, usa"
2059,1454,treasure
2059,1638,translation
2059,1963,expedition
2059,2908,secret society
2059,4936,constitution
2059,5636,wall street
2059,6165,historical figure
2059,6956,treasure hunt
2059,12995,historical fiction
2059,14765,church
2059,41586,archaeologist
2059,185343,"based on myths, legends or folklore"
2059,196684,revolutionary war
2059,226774,father son conflict
2059,240119,father son relationship
2059,245209,decipher
2059,301364,george washington
2059,308477,archaeology
2059,309007,declaration of independence
2059,309008,secret history
2059,309009,relic hunter
2059,309010,hidden clues
2059,309011,thomas jefferson
2059,309012,benjamin franklin
2059,309013,arctic circle
270303,966,beach
270303,3713,chase
270303,6152,supernatural
270303,9713,friends
270303,10629,vision
270303,10809,teenage girl
270303,10873,school
270303,18021,"detroit, michigan"
270303,156075,evil
270303,178649,voyeurism
270303,206298,young adult
270303,209141,followed
270303,278994,std
2454,380,sibling relationship
2454,616,witch
2454,818,based on novel or book
2454,2043,lion
2454,3071,prince
2454,4391,wretch
2454,5144,matter of life and death
2454,6150,faith
2454,6464,uncle
2454,6917,epic
2454,10235,family relationships
2454,14643,battle
2454,15101,based on children's book
2454,170362,fantasy world
2454,207883,1940s
2454,211227,high fantasy
2454,246466,based on young adult novel
2454,269233,good versus evil
616037,1595,ex-girlfriend
616037,1701,hero
616037,2036,greek mythology
616037,9663,sequel
616037,9715,superhero
616037,9717,based on comic
616037,173125,shadow
616037,179101,norse mythology
616037,179430,aftercreditsstinger
616037,179431,duringcreditsstinger
616037,180547,marvel cinematic universe (mcu)
616037,225679,heroes
616037,230105,norse god
616037,262626,colorless
616037,265839,child abduction
616037,304843,thor
51540,5812,bad boss
51540,6021,employee
51540,10201,death of father
51540,41158,stakeout
51540,179431,duringcreditsstinger
241259,818,based on novel or book
241259,1507,clock
241259,2011,queen
241259,9663,sequel
241259,177895,dark fantasy
241259,179430,aftercreditsstinger
241259,179431,duringcreditsstinger
241259,203699,mad hatter
241259,245230,live action remake
75780,703,detective
75780,818,based on novel or book
75780,1589,sniper
75780,5340,investigation
75780,6149,police
75780,9826,murder
75780,10410,conspiracy
163,588,"rome, italy"
163,9663,sequel
163,10051,heist
163,159480,fabergé egg
163,159496,golden egg
163,159497,goon
339964,1370,shapeshifting
339964,2964,future
339964,3469,utopia
339964,3801,space travel
339964,9717,based on comic
339964,9951,alien
339964,10158,alien planet
339964,10591,energy
339964,12553,alien abduction
339964,14900,genocide
339964,33465,parallel world
339964,41282,political intrigue 
339964,41364,pacifist
339964,161176,space opera
339964,162365,military
339964,163049,government agent
339964,181118,marketplace
339964,191586,trapped in space
339964,208644,federal government
339964,208693,unity
339964,236897,cosmopolis
2105,3687,graduation
2105,6139,innocence
2105,10683,coming of age
2105,11254,loss of virginity
2105,33910,high school student
2105,44447,pie
2105,155722,teen comedy
2105,156777,teenage sexuality
2105,160140,exchange student
2105,170827,sex comedy
2105,178649,voyeurism
2105,208445,virginity
2105,215404,laxative
2105,226226,prom night
2105,296608,teenager
22970,3623,cabin
22970,3891,giant snake
22970,6275,school party
22970,7980,motorcycle crash
22970,8303,abandoned house
22970,9720,woods
22970,10776,marijuana
22970,12332,apocalypse
22970,12377,zombie
22970,12564,werewolf
22970,13031,creature
22970,13209,cabin in the woods
22970,182026,video wall
22970,182036,speaker phone
22970,206298,young adult
22970,207844,college student
348350,1612,spacecraft
348350,6212,smuggling (contraband)
348350,9675,prequel
348350,15285,spin off
348350,161176,space opera
1593,2598,museum
1593,4062,skeleton
1593,4225,night shift
1593,4630,chaos
1593,5146,genghis khan
1593,5566,maya civilization
1593,5647,natural history
1593,12616,dinosaur
1593,15101,based on children's book
1593,15252,magical object
1593,41180,security guard
1593,179431,duringcreditsstinger
1593,209387,inanimate objects come to life
75612,1612,spacecraft
75612,4458,post-apocalyptic future
75612,4565,dystopia
75612,9717,based on comic
75612,9882,space
75612,11930,drone
75612,18420,surveillance
75612,186497,human vs alien
75612,250049,2070s
166426,658,sea
166426,3799,ship
166426,9663,sequel
166426,9854,artifact
166426,11088,treasure map
166426,12988,pirate
166426,15060,period drama
166426,15149,monkey
166426,157186,swashbuckler
166426,162846,ghost
166426,167861,caribbean sea
166426,238247,trident
166426,271959,cướp biển
166426,271960,hải tặc
12155,818,based on novel or book
12155,2011,queen
12155,170362,fantasy world
12155,245230,live action remake
12155,246466,based on young adult novel
49521,83,saving the world
49521,9715,superhero
49521,9717,based on comic
49521,10158,alien planet
49521,10761,superhuman
49521,13194,planet
49521,14909,alien invasion
49521,33637,super power
49521,156245,mysterious force
49521,161184,reboot
49521,229266,dc extended universe (dceu)
13061,18293,chef
13061,189359,rat
13061,238175,ratatouille
13061,263548,short film
273153,2383,feminism
273153,4932,farm
273153,9673,love
273153,158718,lgbt
273153,187056,woman director
273153,210281,sisterhood
273153,240315,mother daughter relationship
273153,264386,lesbian
13691,6054,friendship
13691,11107,rescue mission
13691,271856,cartoon animal
13691,282174,winnie the pooh
9588,3713,chase
9588,193760,australian outback
9588,272521,australian western
7012,677,nuclear war
7012,2106,cold war
7012,7658,"kansas, usa"
7012,10617,disaster
26594,11454,scam
26594,161217,pseudoscience
12651,1956,world war ii
12651,2532,bomber
12651,3366,u.s. air force
12651,3883,danger of life
12651,13065,soldier
12651,186535,military airplane
12651,193552,heroic mission
12651,255207,flying fortress
12651,279911,nazi germany
28176,520,"chicago, illinois"
28176,5565,biography
28176,6134,automobile industry
28176,9672,based on true story
28176,207883,1940s
28176,231762,industrial espionage
28176,256077,car designer
18764,10325,mistaken identity
18764,14731,martial arts master
18764,14743,pianist
18764,15016,twins
18764,191028,concert pianist
21683,6513,cartoon
21683,9715,superhero
21683,9717,based on comic
21683,9748,revenge
21683,10486,robin
21683,33637,super power
21683,156525,heroine
21683,266013,vigilante justice
21683,269233,good versus evil
35052,392,england
35052,818,based on novel or book
35052,3030,nightmare
35052,5136,uniform
35052,9826,murder
35052,9833,lesbian relationship
35052,10508,teacher
35052,10873,school
35052,11696,underage drinking
35052,15136,female homosexuality
35052,18396,catholic
35052,41329,mental illness
35052,47020,storytelling
35052,155697,aristocrat
35052,156948,missing child
35052,187056,woman director
35052,264386,lesbian
864959,3335,halloween
864959,252179,cursed town
864959,305038,mola ott
1001865,65,holiday
1001865,4344,musical
1001865,10181,based on play or musical
1001865,162846,ghost
1001865,207317,christmas
1001865,259213,scrooge
15854,779,martial arts
15854,780,kung fu
15854,8531,panda
15854,11477,anthropomorphism
15854,14955,fighting
15854,18165,animal
15854,192913,warrior
15854,263548,short film
14370,3290,laser
14370,6257,genius
14370,33353,boy genius
14370,41609,ego
14370,155722,teen comedy
14370,156811,usaf
14370,156813,computer cracker
14370,187056,woman director
290864,779,martial arts
290864,780,kung fu
290864,10714,serial killer
13258,9732,film in film
13258,14768,single mother
13258,160140,exchange student
763152,463,swinger club
763152,1759,night life
763152,9706,anthology
763152,9799,romantic comedy
763152,170827,sex comedy
9079,314,life and death
9079,428,nurse
9079,1605,new love
9079,2470,education
9079,9840,romance
9079,10163,cancer
9079,10329,wealth
9079,13072,falling in love
9079,33626,millionaire
9031,409,africa
9031,2282,love of animals
9031,4438,cousin
9031,8256,simbabwe
9031,8723,poacher
9031,11933,conflict
9031,18165,animal
276844,738,sexuality
276844,2699,fetish
276844,33494,couple
276844,197100,sexual experimentation
276844,207807,erotic fantasy
57737,2710,fairy
57737,10542,based on toy
57737,11322,female protagonist
484510,4344,musical
484510,263548,short film
484510,272017,trolls
484510,273278,holiday special
599845,10291,organized crime
599845,40921,street crime
599845,191490,napoli
599845,254153,gomorra
39104,9492,fusion
39104,210024,anime
39104,244653,synthetic android
760747,1157,husband wife relationship
760747,1366,shotgun
760747,1562,hostage
760747,3623,cabin
760747,4553,black humor
760747,7118,escaped convict
760747,9720,woods
760747,10123,dark comedy
760747,10292,gore
760747,11475,politically incorrect
760747,208508,murder plot
760747,275933,norwegian comedy
760747,286646,brutal violence
1875,388,scotland
1875,1683,gadget
1875,1936,blackmail
1875,2546,mask
1875,3098,castle
1875,4668,police operation
1875,6149,police
1875,7150,hangman
1875,9663,sequel
1875,10388,lord
1875,15009,criminal
1875,33626,millionaire
1875,249600,actor playing multiple roles
571891,9714,remake
571891,210024,anime
571891,235414,kodomo
9960,818,based on novel or book
9960,1468,child murder
9960,10349,survival
9960,18068,teenage boy
9960,155746,deserted island
9960,170309,dead children
9960,170310,south sea island
9960,170314,flogging
9960,170322,degeneration
9960,170330,swine
9960,170333,innocence lost
9960,170335,whipping
9960,170336,asthmatic
9960,170337,aeronautics
9960,170339,rite
9960,305164,faithful adaptation
18198,2710,fairy
18198,156096,butterfly
65291,9715,superhero
65291,9717,based on comic
65291,33637,super power
65291,187056,woman director
622855,10028,steampunk
622855,207317,christmas
622855,281585,inspirational
375183,520,"chicago, illinois"
375183,970,parent child relationship
375183,5905,father
375183,34079,death
375183,158904,headhunter
